과목번호,과목명,학년도,학기,분반,강의계획서,요일,시작시간,종료시간,강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,수강대상,비고
JAS4036,나노디그리심화워크숍(데이터기반비즈니스창업),2023 학년도,동계학기,1,조회,[],,,,,김수연,8,,,,,,,"[1, 2, 3, 4]",특강 시간은 추후 지융미 홈페이지에 공지 예정
PHY3510,물리현장실습,2023 학년도,동계학기,1,,[],,,,,유효빈,1,,,O,,,,[],"3~4학년 대상 현장실습과목,
자연과학부행정팀(R209호)에서 수강신청"
SOC4011,사회학현장실습,2023 학년도,동계학기,1,,[],,,,,오세일,1,,,O,,,,"[1, 2, 3, 4]",현장실습과목
AIE4011,기초추천시스템,2023 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,AS311,3.0,장부루,19,,,,,,,"[3, 4]",
AMC3035,아메리칸드림,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J602,3.0,박상기,18,O,,,,,,"[2, 3, 4]",234학년 수강 가능
AMC3037,미국영웅,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J209,3.0,윤성오,35,O,,,,,,"[2, 3, 4]",234학년 수강 가능
AMC3045,시각예술,2023 학년도,2학기,1,조회,"['수', '금']",09:00,10:15,J602,3.0,박상기,18,O,,,,,,"[2, 3, 4]",234학년 수강 가능
AMC3075,미국의지역문화,2023 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J215,3.0,부경숙,18,O,,,,,,"[2, 3, 4]","234학년 수강 가능, 부제: HAWAI'I"
AMC3080,미국의다문화주의,2023 학년도,2학기,1,조회,['월'],13:30,16:15,J204,3.0,"Mckee,Kimberly",25,O,,,,,,"[2, 3, 4]",234학년 수강 가능
AMC4099,논문세미나,2023 학년도,2학기,1,,[],,,,,박상기,1,O,,O,,,,[4],[비대면] 수강대상: 미국문화전공 7학기 또는 8학기생 중 HONORS PROGRAM 등록생
AMC4100,모더니즘과사회변화,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J602,3.0,박상기,24,O,,,,,,"[2, 3, 4]",234학년 수강 가능
AMC4199,미국문화세미나,2023 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,J309,3.0,"Hantke, Steffen Horst",20,O,,,,,,"[2, 3, 4]",234학년 수강 가능
AMC4301,미국문화학 이론과 실습1(캡스톤디자인),2023 학년도,2학기,1,조회,['화'],18:00,20:45,J602,3.0,부경숙,7,O,,,,,,"[3, 4]","34학년 수강 가능, 캡스톤 디자인 과목"
CBE3301,연구프로젝트Ⅰ,2023 학년도,2학기,1,조회,[],,,,3.0,강태욱,2,,,,,,,"[1, 2, 3, 4]",담당교수와 상의하여 선 승인후에 수강신청해야 함
CBE4018,산업미생물공학,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,AS303,3.0,나정걸,44,,,,,,,"[1, 2, 3, 4]",
CHI3018,중국언어의이해,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J207,3.0,문영희,32,,,,,,,"[1, 2, 3, 4]",
CHI3020,한자로읽는중국문화코드,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J319,3.0,류동춘,14,,,,,,,"[1, 2, 3, 4]",
CHI4014,글로벌라이제이션과중국,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J323,3.0,홍지순,10,O,,,,,,"[1, 2, 3, 4]",
CHMG201,고급물리화학I,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,K212,3.0,박준우,19,O,,,,,,"[1, 2, 3, 4]",
CHMG502,고급생화학2,2023 학년도,2학기,1,조회,['월'],15:00,17:45,RA408,3.0,조규봉,21,,,,,,,"[1, 2, 3, 4]",
CHU4019,인물로본일본사,2023 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,K309,3.0,허지은,38,,,,,,,"[1, 2, 3, 4]",
CHU4022,이슬람과 서양: 문명교류의 역사,2023 학년도,2학기,1,,[],,,,,박현도,0,,,,O,,,[],
COR1014,한국어글쓰기,2023 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,J215,3.0,오경숙,17,,,,,,O,"[1, 2, 3, 4]","TOPIK4~5급, 진단평가 O"
CUCAU014,Introduction to Int'l Organizations,2023 학년도,2학기,1,,[],,,,,,0,,,,O,,,[],
CUICC004,4차산업혁명과예술,2023 학년도,2학기,1,,[],,,,,,0,,,,O,,,[],
CUPSC001,웰빙과 웰다잉,2023 학년도,2학기,1,,[],,,,,,0,,,,O,,,[],
DIH3003,인문 데이터베이스,2023 학년도,2학기,1,조회,['월'],13:30,16:15,AS109,3.0,김현종,3,,,,,,,"[1, 2, 3, 4]",실습과목
DIH3006,인문 프로그래밍 심화,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J112,3.0,홍정하,3,,,,,,,"[1, 2, 3, 4]",
ECO3005,환경경제학,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,GN201,3.0,김홍균,106,,,,,,,"[2, 3, 4]",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
ECO3025,경제학도를위한기계학습,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,GN309,3.0,이강오,5,,,,,,,"[2, 3, 4]",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
EEE2011,전자공학세미나I,2023 학년도,2학기,1,조회,['월'],13:30,14:45,K202,1.5,정옥현,135,,,,,,,"[1, 2, 3, 4]",
EEEG274,IoT디바이스설계기술(캡스톤디자인),2023 학년도,2학기,1,조회,['수'],15:00,17:45,J311,3.0,정옥현,28,,,,,,,"[1, 2, 3, 4]",
ENG2004,현대영미문학,2023 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,J327,3.0,이은경,20,O,,,,,,"[1, 2, 3, 4]",
ENG3009,빅토리아시대의영문학,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J217,3.0,BonfiglioRichardPaul,16,O,,,,,,"[2, 3, 4]",
ENG3101,현대시,2023 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J327,3.0,"Disney, Daniel James Philip",25,O,,,,,,"[2, 3, 4]",1학년 수강불가
ENG3103,현대영국희곡,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J327,3.0,전자영,28,O,,,,,,"[2, 3, 4]",
ENG3224,서양문학전통,2023 학년도,2학기,1,조회,"['수', '금']",09:00,10:15,J317,3.0,전자영,13,O,,,,,,"[2, 3, 4]",
ENG3409,영어발음의이해,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J602,3.0,유원호,21,O,,,,,,"[1, 2, 3, 4]",
ENG3414,음성데이터처리와 음성인식(캡스톤디자인),2023 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,J202,3.0,정인기,4,,,,,,,"[2, 3, 4]","선수과목: ENG3301 영어음성학, ENG3304 영어음운론 중 최소 한 과목"
ENG4099,개별연구논문,2023 학년도,2학기,1,조회,[],,,,,황은주,1,,,O,,,,"[3, 4]",
EUR2101,유럽문화와상호문화소통,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J319,3.0,김형민,13,,,,,,,"[1, 2, 3, 4]",
EUR3225,독일단편소설,2023 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,J319,3.0,조효원,8,,,,,,,"[1, 2, 3, 4]",
EUR3245,독일문화사,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J317,3.0,김연신,13,,,,,,,"[1, 2, 3, 4]",
EUR3248,독일의정치와제도,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J217,3.0,조효원,12,,,,,,,"[1, 2, 3, 4]",
EUR3344,프랑스희곡읽기,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J321,3.0,권현정,12,,,,,,,"[2, 3, 4]",
EUR3350,현대프랑스소설1,2023 학년도,2학기,1,조회,['월'],13:30,16:15,J207,3.0,백수린,19,,,,,,,"[1, 2, 3, 4]",
EUR4106,유럽의젠더연구,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J215,3.0,김지현,21,,,,,,,"[1, 2, 3, 4]",
EUR4207,시사독일어,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J323,3.0,조한렬,5,,,,,,,"[1, 2, 3, 4]",
EUR4395,프랑스문학과역사,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J211,3.0,"Castagnes, Gilles Yves",6,,,,,,,"[3, 4]",
EURG212,독일어문장구조의이해,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J315,3.0,김형민,18,,,,,,,"[1, 2, 3, 4]",
EURG304,프랑스어강독과번역,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J209,3.0,권현정,24,,,,,,,"[3, 4]",
GES3002,여성과일,2023 학년도,2학기,1,조회,['월'],13:30,16:15,D303A,3.0,김미덕,3,,,,,,,"[1, 2, 3, 4]",
GES3013,한국여성사,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,D401A,3.0,장은미,15,,,,,,,"[1, 2, 3, 4]",
GES3024,유럽의젠더연구,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J215,3.0,김지현,2,,,,,,,"[1, 2, 3, 4]",합반: EUR4106 유럽의 젠더 연구
GKS3006,East asian development Revisited,2023 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,X429,3.0,장대업,22,O,,,,,,"[1, 2, 3, 4]",
GKS4009,Introduction to Exploratory Machine Learning,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,X423,3.0,서용덕,8,O,,,,,,"[1, 2, 3, 4]",
GKSG009,Korean Computational Linguistics,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,X423,3.0,조은경,1,O,,,,,,"[3, 4]",
GKSG010,Korean Historians Behind the Camera,2023 학년도,2학기,1,조회,['화'],15:00,17:45,X229,3.0,방희경,9,O,,,,,,"[3, 4]",
HFU4024,문학치료와스토리텔링,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,K303,3.0,김혜미,63,,,,,,,"[1, 2, 3, 4]",
HIS3001,한국고대사,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J317,3.0,조범환,10,,,,,,,"[1, 2, 3, 4]",
HIS3004,한국근대사,2023 학년도,2학기,1,조회,"['수', '금']",09:00,10:15,J616,3.0,류일환,7,,,,,,,"[1, 2, 3, 4]",
HIS3020,오리엔트문명사,2023 학년도,2학기,1,조회,['금'],10:30,13:15,J209,3.0,오흥식,28,,,,,,,"[1, 2, 3, 4]",
HIS3045,한국사회신분사,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J319,3.0,계승범,14,,,,,,,"[1, 2, 3, 4]",
HIS3083,역사DB의이해와활용,2023 학년도,2학기,1,조회,['금'],10:30,13:15,J317,3.0,유슬기,4,,,,,,,"[1, 2, 3, 4]",
HIS4001,한국사특강1,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J209,3.0,허준,19,O,,,,,,"[1, 2, 3, 4]",
HIS4007,한국사강독3,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J207,3.0,정일영,20,,,,,,,"[1, 2, 3, 4]",
HIS4010,동양사강독1,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J323,3.0,장수지,5,,,,,,,"[1, 2, 3, 4]",
HIS4013,서양사특강2,2023 학년도,2학기,1,조회,['월'],13:30,16:15,J211,3.0,박효근,4,,,,,,,"[1, 2, 3, 4]",
HLU4004,수영,2023 학년도,2학기,1,조회,[],,,,2.0,민우식,29,,,,,,,"[1, 2, 3, 4]",실기수업(외부 수영장)
HSS3029,사회인 준비 특강,2023 학년도,2학기,1,조회,['월'],16:00,16:50,J107,1.0,남궁훈,49,,,,,,,"[1, 2, 3, 4]",
JAS3003,네트워크사회와미디어,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,GA505,3.0,김지연,26,,,,,,,"[2, 3, 4]",
JAS4008,창의력과 미디어 콘텐츠,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,MA206,3.0,유현재,82,O,,,,,,"[1, 2, 3, 4]",
JAS4017,전략커뮤니케이션기획실습(캡스톤디자인),2023 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,GA303B,3.0,정수린,22,O,,,,,,"[2, 3, 4]",
JAS4033,심층기획취재와뉴스제작,2023 학년도,2학기,1,조회,['월'],13:30,16:15,GA402,3.0,이윤삼,17,,,,,,,"[2, 3, 4]",
JAS4035,국제뉴스실습(캡스톤디자인),2023 학년도,2학기,1,조회,['금'],10:30,13:15,GA404,3.0,서수민,21,O,,,,,,"[1, 2, 3, 4]",
JPN4005,일본문학특강,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J211,3.0,강소영,4,,,,,,,"[1, 2, 3, 4]",
JPN4011,일본사회특강,2023 학년도,2학기,1,조회,['금'],10:30,13:15,J327,3.0,오현석,18,,,,,,,"[1, 2, 3, 4]",
KOR3003,국어의문장구조,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J307,3.0,이정훈,31,,,,,,,"[2, 3, 4]",
KOR3006,국어방언론,2023 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J311,3.0,김한별,13,,,,,,,"[2, 3, 4]",
KOR3212,국문학과세계문학,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J215,3.0,황윤정,29,,,,,,,"[2, 3, 4]",
KOR3302,고전소설텍스트읽기,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J202,3.0,이정원,18,,,,,,,"[2, 3, 4]",
KOR3309,한문학강독,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J321,3.0,백진우,8,,,,,,,"[1, 2, 3, 4]",
KOR3409,현대소설론,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J107,3.0,김경수,26,,,,,,,"[1, 2, 3, 4]",
KOR4002,외국어로서의한국어교육,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J317,3.0,명정희,14,,,,,,,"[2, 3, 4]",
KOR4508,한국어전산언어학,2023 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,J307,3.0,황화상,17,,,,,,,"[2, 3, 4]",
KORG002,국어학자료연구,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J325,3.0,김한별,11,,,,,,,"[3, 4]",
KSC1001,대학생활을위한학문적읽기,2023 학년도,2학기,1,조회,['수'],14:30,17:30,X229,3.0,이정화,5,,,O,,,O,[],
KSC1002,대학생활을위한비판적쓰기,2023 학년도,2학기,1,조회,['금'],14:30,17:30,J112,3.0,이성준,5,,,O,,,O,[],
KSC1003,대학생활을위한전략적듣기,2023 학년도,2학기,1,조회,['목'],14:30,17:30,GA505,3.0,오문경,5,,,O,,,O,[],
KSC1004,대학생활을위한논리적말하기,2023 학년도,2학기,1,조회,['화'],14:30,17:30,J120,3.0,이춘희,5,,,O,,,O,[],
KSC2001,한국문화이해를위한학문적읽기,2023 학년도,2학기,1,조회,['금'],14:30,17:30,D401A,3.0,오문경,13,,,O,,,O,[],
KSC2002,한국문화이해를위한비판적쓰기,2023 학년도,2학기,1,조회,['화'],14:30,17:30,MA402,3.0,이정화,13,,,O,,,O,[],
KSC2003,한국문화이해를위한전략적듣기,2023 학년도,2학기,1,조회,['수'],14:30,17:30,J112,3.0,이성준,13,,,O,,,O,[],
KSC2004,한국문화이해를위한논리적말하기,2023 학년도,2학기,1,조회,['목'],14:30,17:30,GA402,3.0,이춘희,13,,,O,,,O,[],
KSC3001,한국사회이해를위한학문적읽기,2023 학년도,2학기,1,조회,['목'],14:30,17:30,GA404,3.0,박지현,8,,,O,,,O,[],
KSC3002,한국사회이해를위한비판적쓰기,2023 학년도,2학기,1,조회,['수'],14:30,17:30,J116,3.0,ZHAO XIN,8,,,O,,,O,[],
KSC3003,한국사회이해를위한전략적듣기,2023 학년도,2학기,1,조회,['금'],14:30,17:30,J114,3.0,명정희,8,,,O,,,O,[],
KSC3004,한국사회이해를위한논리적말하기,2023 학년도,2학기,1,조회,['화'],14:30,17:30,J116,3.0,박지현,8,,,O,,,O,[],
KSC4007,한국사회변동,2023 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,J215,3.0,정호대,33,,,,,,O,"[1, 2, 3, 4]",
KSC4008,한국경제발전론,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,D401A,3.0,정다훈,14,,,,,,O,"[1, 2, 3, 4]",
KSC4009,한국전통문화의이해,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,K304,3.0,이영은,48,,,,,,O,"[1, 2, 3, 4]",
KSC4010,남북한관계론,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,K403,3.0,이영은,48,,,,,,O,"[1, 2, 3, 4]",
LAU4008,다매체시대의고전읽기,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J107,3.0,이해진,48,,,,,,,"[1, 2, 3, 4]",
LCU4021,초급라틴어,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,D502,3.0,이규성,22,,,,,,,"[1, 2, 3, 4]",
MAE3017,데이터사이언스입문,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,GA303B,3.0,사영준,17,,,,,,,"[2, 3, 4]","지식융합미디어학부 2학년 우선 수강 신청, 권장선수과목: COR1010 (또는 COR1009)"
MAE4007,Advanced Film Directing : Visualization Workshop,2023 학년도,2학기,1,조회,['월'],13:30,16:15,GA303B,3.0,"Unger, Michael Anthony",29,O,,,,,,"[3, 4]",교환학생 TO없음 (교환학생 받지 않음.)
MAS1005,Critical Thinking for Social Inquiry,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,GA401,3.0,백종완,47,O,,,,,,"[1, 2, 3, 4]",
MEE3011,부품설계,2023 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,AS412,3.0,정현용,20,,,,,,,"[3, 4]",
MEE4042,열유체시스템설계,2023 학년도,2학기,1,조회,['금'],10:30,13:15,K402,3.0,김대중,11,O,,,,,,"[3, 4]",
MEEG017,미소열유체공학,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,AS305,3.0,김원정,6,O,,,,,,"[3, 4]",
MGT4308,벤처캐피탈과투자분석(캡스톤디자인),2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,MA203,3.0,안성필,24,,,,,,,"[1, 2, 3, 4]",
MGT4508,서비스마케팅,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,MA204,3.0,김채영,73,,,,,,,"[1, 2, 3, 4]",
MGT4717,"지식,인성그리고경영(심화)",2023 학년도,2학기,1,조회,['금'],13:30,17:00,PA101,3.0,정선욱,17,,,O,,,,"[1, 2, 3, 4]",
PHI3006,아리스토텔레스철학,2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J204,3.0,전헌상,35,,,,,,,"[2, 3, 4]",
PHI3018,생철학,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J309,3.0,서동욱,33,,,,,,,"[1, 2, 3, 4]",
PHI3024,예술철학,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J327,3.0,김산춘,15,,,,,,,"[2, 3, 4]",
PHI3028,기호논리학,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J315,3.0,김준걸,11,,,,,,,"[2, 3, 4]",
PHI3034,"위진,당철학사",2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J211,3.0,하유진,8,,,,,,,"[2, 3, 4]",
PHI3044,양명학,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J317,3.0,류희성,15,,,,,,,"[2, 3, 4]",
PHI3045,동양철학과 제4차 산업혁명,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J202,3.0,정재현,14,,,,,,,"[2, 3, 4]",
PHI4002,교부철학,2023 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,J317,3.0,김산춘,15,,,,,,,"[2, 3, 4]",
PHI4007,형이상학특강,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J315,3.0,김준걸,13,O,,,,,,"[2, 3, 4]",
PHIG081,서양철학연습,2023 학년도,2학기,1,조회,['월'],13:30,16:15,J315,3.0,전헌상,8,,,,,,,"[3, 4]",
POL2003,사회과학자를 위한 데이터 사이언스,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,D401A,3.0,김서영,7,,,,,,,"[1, 2, 3, 4]",
POL3060,한국정치론,2023 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,D301,3.0,조영호,39,O,,,,,,"[1, 2, 3, 4]",
POL3111,정보사회의정치,2023 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,D401A,3.0,김서영,6,O,,,,,,"[1, 2, 3, 4]",
POL3147,국제개발협력(캡스톤디자인),2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,D402,3.0,김영완,33,O,,,,,,"[1, 2, 3, 4]",
POL3156,세계외교사,2023 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,D301,3.0,이근욱,33,,,,,,,"[1, 2, 3, 4]",
POL3181,현대정치학의대가들,2023 학년도,2학기,1,조회,['금'],10:30,13:15,D303B,3.0,김택빈,17,,,,,,,"[1, 2, 3, 4]",
POL3187,일본정치특강,2023 학년도,2학기,1,조회,['금'],10:30,13:15,D303A,3.0,김백주,21,,,,,,,"[1, 2, 3, 4]",
PSY3001,임상심리학,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,D301,3.0,김향숙,50,,,,,,,"[2, 3, 4]",
PSY4006,가족상담,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,D302,3.0,이춘희,41,,,,,,,"[2, 3, 4]",
PSYG002,인지실험심리학,2023 학년도,2학기,1,,['월'],13:30,16:15,D304,3.0,이창환,4,,,,,,,"[2, 3, 4]",
PSYG004,상담및임상연구설계의이해,2023 학년도,2학기,1,조회,['금'],10:30,13:15,D603,3.0,김현식,13,,,,,,,"[3, 4]",
REL2012,종교학답사III,2023 학년도,2학기,1,조회,['수'],18:00,18:50,J327,1.0,정소이,26,,,,,,,"[1, 2, 3, 4]",종교학 전공과 종교학 부전공 이외의 타전공 학생들은 수강 불가
REL3003,이슬람교의이해,2023 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,J112,3.0,박현도,6,,,,,,,"[1, 2, 3, 4]",
REL3019,힌두교강독,2023 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J321,3.0,나혜숙,13,,,,,,,"[1, 2, 3, 4]",
REL3021,도교강독,2023 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J323,3.0,최수빈,15,,,,,,,"[1, 2, 3, 4]",
RELG006,유교경전연구,2023 학년도,2학기,1,조회,['수'],10:00,13:00,J114,3.0,정소이,4,,,,,,,"[1, 2, 3, 4]",
SHU4019,삶과교육,2023 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J128,3.0,양미경,29,,,,,,,"[1, 2, 3, 4]",
SHU4071,기업으로본아시아현대사회,2023 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,D302,3.0,김종호,47,O,,,,,,"[1, 2, 3, 4]",
SOC2007,이론과사회:현대에서포스트모던이론까지,2023 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,D301,3.0,민병교,43,,,,,,,"[1, 2, 3, 4]",
SOC3003,사회심리학(캡스톤디자인),2023 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,D402,3.0,김지혜,30,O,,,,,,"[1, 2, 3, 4]",캡스톤디자인 과목
SOC3010,사회발전론,2023 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,D303A,3.0,김영수,9,,,,,,,"[1, 2, 3, 4]",
SOC3031,과학사회학,2023 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,D304,3.0,김지혜,8,,,,,,,"[1, 2, 3, 4]",
SOC3053,사회학과기업현장의만남(캡스톤디자인),2023 학년도,2학기,1,조회,['목'],16:30,19:00,D303B,3.0,오세일,35,,,,,,,"[1, 2, 3, 4]",
SOC4013,고급데이터분석 Ⅱ(캡스톤디자인),2023 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,D304,3.0,이철승,10,,,,,,,"[1, 2, 3, 4]",부제:인공지능과 사회불평등
SOC4014,소셜 빅데이터 분석 Ⅰ(캡스톤디자인),2023 학년도,2학기,1,조회,['월'],13:30,16:15,D303B,3.0,이선형,11,,,,,,,"[1, 2, 3, 4]",
SPM3012,스포츠심리학,2023 학년도,2학기,1,조회,['화'],12:00,13:50,K504,2.0,정용철,18,O,,,,,,"[1, 2, 3, 4]",
AATG013,Deep Learning & Computer Vision,2023 학년도,1학기,1,조회,"['화', '목']",13:30,14:45,GA401,3.0,이상욱,16,,,,,,,"[1, 2, 3, 4]","학석사연계과목, 수강신청기간 중에는 아텍전공생(1전공 및 다전공자)으로 신청제한"
